,width,longitude,type,average_people_value
2607,55.7320764,37.6125302,road,250.0
2608,55.73658475,37.62497395,road,250.0
2609,55.73579425,37.62432305,road,250.0
2610,55.7327455,37.62362295,road,250.0
2611,55.73264945,37.62238445,road,250.0
2612,55.7327455,37.62362295,road,250.0
2613,55.733872649999995,37.6230058,road,250.0
2614,55.732417600000005,37.6209164,road,250.0
2615,55.73264945,37.62238445,road,250.0
2616,55.7323242,37.61998345,road,250.0
2617,55.7328615,37.6176234,road,250.0
2618,55.7332935,37.61574025,road,250.0
2619,55.73350755,37.614043800000005,road,250.0
2620,55.762382599999995,37.5978505,road,250.0
2621,55.76077445,37.59794895,road,250.0
2622,55.7635186,37.59713185,road,250.0
2623,55.764040949999995,37.59829155,road,250.0
2624,55.7630248,37.598775599999996,road,250.0
2625,55.764461749999995,37.59999765,road,250.0
2626,55.76459335,37.598471,road,250.0
2627,55.763706150000004,37.60302805,road,250.0
2628,55.7626457,37.60260485,road,250.0
2629,55.7663636,37.59893315,road,250.0
2630,55.7652381,37.59752865,road,250.0
2631,55.76595605,37.59645475,road,250.0
2632,55.7652381,37.59752865,road,250.0
2633,55.7651221,37.5985177,road,250.0
2634,55.76459335,37.598471,road,250.0
2635,55.7651221,37.5985177,road,250.0
2636,55.7571759,37.5961715,road,250.0
2637,55.75730095,37.596296499999994,road,250.0
2638,55.76705405,37.60441255,road,250.0
2639,55.76707875,37.6064393,road,250.0
2640,55.768403000000006,37.60600935,road,250.0
2641,55.766855899999996,37.601667649999996,road,250.0
2642,55.769131099999996,37.602798,road,250.0
2643,55.768804200000005,37.60446315,road,250.0
2644,55.7577843,37.633452750000004,road,250.0
2645,55.75744615,37.6390757,road,250.0
2646,55.7572368,37.63811475,road,250.0
2647,55.75796905,37.63767505,road,250.0
2648,55.7597906,37.6089307,road,250.0
2649,55.75931745,37.606391349999996,road,250.0
2650,55.7619013,37.602954249999996,road,250.0
2651,55.7612083,37.603251900000004,road,250.0
2652,55.76030045,37.6047057,road,250.0
2653,55.76086635,37.605595300000004,road,250.0
2654,55.7607103,37.6044814,road,250.0
2655,55.7612083,37.603251900000004,road,250.0
2656,55.7607103,37.6044814,road,250.0
2657,55.76285185,37.6078184,road,250.0
2658,55.762527,37.6063666,road,250.0
2659,55.7614088,37.6046547,road,250.0
2660,55.7621812,37.60491915,road,250.0
2661,55.762418600000004,37.603951300000006,road,250.0
2662,55.763269300000005,37.60541475,road,250.0
2663,55.763615099999996,37.6068622,road,250.0
2664,55.7611174,37.6097916,road,250.0
2665,55.76064425,37.60725225,road,250.0
2666,55.75981015,37.61109425,road,250.0
2667,55.759231299999996,37.6117725,road,250.0
2668,55.75882925,37.6120768,road,250.0
2669,55.7570783,37.610528,road,250.0
2670,55.75773805,37.613669200000004,road,250.0
2671,55.76462685,37.60562555,road,250.0
2672,55.7643059,37.6059417,road,250.0
2673,55.7646727,37.60538405,road,250.0
2674,55.76413495,37.6043465,road,250.0
2675,55.76459785,37.60341245,road,250.0
2676,55.765026649999996,37.6047309,road,250.0
2677,55.76648615,37.6020693,road,250.0
2678,55.767220699999996,37.597502199999994,road,250.0
2679,55.76762825,37.599980599999995,road,250.0
2680,55.7695583,37.596669250000005,road,250.0
2681,55.768814,37.59785465,road,250.0
2682,55.77004015,37.603889699999996,road,250.0
2683,55.76971325,37.605554850000004,road,250.0
2684,55.76891945,37.60089835,road,250.0
2685,55.770485699999995,37.60160285,road,250.0
2686,55.748761650000006,37.6094414,road,250.0
2687,55.74804505,37.60835325,road,250.0
2688,55.7559454,37.6258907,road,250.0
2689,55.757349950000005,37.626216150000005,road,250.0
2690,55.7341352,37.59709625,road,250.0
2691,55.73420575,37.59727895,road,250.0
2692,55.734579100000005,37.59757535,road,250.0
2693,55.739456849999996,37.5962101,road,250.0
2694,55.73999365,37.596784400000004,road,250.0
2695,55.73936705,37.596789650000005,road,250.0
2696,55.7367266,37.601768,road,250.0
2697,55.737155,37.6016771,road,250.0
2698,55.73807685,37.604034150000004,road,250.0
2699,55.737913899999995,37.60023055,road,250.0
2700,55.737155,37.6016771,road,250.0
2701,55.73831725,37.60212565,road,250.0
2702,55.73879325,37.5982775,road,250.0
2703,55.737913899999995,37.60023055,road,250.0
2704,55.73993455,37.5984268,road,250.0
2705,55.73936705,37.596789650000005,road,250.0
2706,55.73879325,37.5982775,road,250.0
2707,55.7433518,37.60485375,road,250.0
2708,55.74311555,37.6054627,road,250.0
2709,55.74213935,37.6058871,road,250.0
2710,55.74311555,37.6054627,road,250.0
2711,55.742803949999995,37.606392799999995,road,250.0
2712,55.7417342,37.604580549999994,road,250.0
2713,55.7408501,37.6056338,road,250.0
2714,55.739578050000006,37.604146,road,250.0
2715,55.73935915,37.60536405,road,250.0
2716,55.7399222,37.605077550000004,road,250.0
2717,55.7399222,37.605077550000004,road,250.0
2718,55.7408501,37.6056338,road,250.0
2719,55.742273749999995,37.5999654,road,250.0
2720,55.7413461,37.60267635,road,250.0
2721,55.74273665,37.6004585,road,250.0
2722,55.74341245,37.601175850000004,road,250.0
2723,55.74273665,37.6004585,road,250.0
2724,55.74265715,37.6020778,road,250.0
2725,55.742343149999996,37.60355655,road,250.0
2726,55.739578050000006,37.604146,road,250.0
2727,55.739458,37.60326465,road,250.0
2728,55.74044705,37.601599199999995,road,250.0
2729,55.739458,37.60326465,road,250.0
2730,55.73919575,37.60201275,road,250.0
2731,55.741373249999995,37.5988093,road,250.0
2732,55.74075875,37.597826749999996,road,250.0
2733,55.73999365,37.596784400000004,road,250.0
2734,55.74075875,37.597826749999996,road,250.0
2735,55.739456849999996,37.5962101,road,250.0
2736,55.7392087,37.59605315,road,250.0
2737,55.73895465,37.5958931,road,250.0
2738,55.765733499999996,37.6423989,road,250.0
2739,55.765321349999994,37.63939925,road,250.0
2740,55.76810635,37.64393795,road,250.0
2741,55.7392335,37.61581615,road,250.0
2742,55.740685,37.61517155,road,250.0
2743,55.745723749999996,37.6244349,road,250.0
2744,55.745437550000005,37.62436545,road,250.0
2745,55.74399565,37.619189399999996,road,250.0
2746,55.7451418,37.622343900000004,road,250.0
2747,55.744065899999995,37.620953799999995,road,250.0
2748,55.743857950000006,37.623106050000004,road,250.0
2749,55.744065899999995,37.620953799999995,road,250.0
2750,55.733131900000004,37.6249288,road,250.0
2751,55.7329622,37.62429365,road,250.0
2752,55.735060849999996,37.6277838,road,250.0
2753,55.734706450000004,37.6266605,road,250.0
2754,55.7397753,37.62740905,road,250.0
2755,55.73877505,37.6283046,road,250.0
2756,55.7397753,37.62740905,road,250.0
2757,55.7436081,37.6317798,road,250.0
2758,55.74392185,37.629382199999995,road,250.0
2759,55.7436081,37.6317798,road,250.0
2760,55.74322805,37.6310883,road,250.0
2761,55.74534595,37.63174255,road,250.0
2762,55.7451858,37.6309087,road,250.0
2763,55.736008749999996,37.63665265,road,250.0
2764,55.7363929,37.63817005,road,250.0
2765,55.74640105,37.63777375,road,250.0
2766,55.74551905,37.6359454,road,250.0
2767,55.74608375,37.636632,road,250.0
2768,55.74592425,37.63491285,road,250.0
2769,55.73427495,37.59669845,road,250.0
2770,55.734356649999995,37.5967815,road,250.0
2771,55.7303762,37.61327475,road,250.0
2772,55.7657837,37.637078450000004,road,250.0
2773,55.74234975,37.615555549999996,road,250.0
2774,55.74222345,37.61513265,road,250.0
2775,55.74875539999999,37.6106525,road,250.0
2776,55.73408765,37.61662145,road,250.0
2777,55.73530785,37.61713005,road,250.0
2778,55.7349288,37.61830295,road,250.0
2779,55.735067,37.615248750000006,road,250.0
2780,55.7395377,37.615008,road,250.0
2781,55.74071885,37.614583249999995,road,250.0
2782,55.739481100000006,37.6142866,road,250.0
2783,55.73957385,37.612723349999996,road,250.0
2784,55.73957385,37.612723349999996,road,250.0
2785,55.74625975,37.6132994,road,250.0
2786,55.7454894,37.613954199999995,road,250.0
2787,55.74474515,37.614559799999995,road,250.0
2788,55.74614305,37.62290015,road,250.0
2789,55.74606755,37.6246935,road,250.0
2790,55.7465753,37.6260592,road,250.0
2791,55.74650115,37.62591545,road,250.0
2792,55.750420399999996,37.6426623,road,250.0
2793,55.7502243,37.64291595,road,250.0
2794,55.748399649999996,37.64114,road,250.0
2795,55.7531632,37.59931305,road,250.0
2796,55.752990249999996,37.5988482,road,250.0
2797,55.749832749999996,37.625272100000004,road,250.0
2798,55.75067765,37.6247492,road,250.0
2799,55.74578205,37.62480925,road,250.0
2800,55.7454824,37.62464705,road,250.0
2801,55.74637575,37.624796849999996,road,250.0
2802,55.748107,37.62507945,road,250.0
2803,55.7482349,37.622014500000006,road,250.0
2804,55.746576399999995,37.62008315,road,250.0
2805,55.74635885,37.6196318,road,250.0
2806,55.7653224,37.60433055,road,250.0
2807,55.7658502,37.6035054,road,250.0
2808,55.75755075,37.614002299999996,road,250.0
2809,55.757174500000005,37.61538675,road,250.0
2810,55.7438084,37.63553315,road,250.0
2811,55.74432899999999,37.63443595,road,250.0
2812,55.744694949999996,37.6350937,road,250.0
2813,55.76458075,37.6087546,road,250.0
2814,55.76583985,37.61012155,road,250.0
2815,55.75104665,37.60086115,road,250.0
2816,55.750944849999996,37.601670049999996,road,250.0
2817,55.749924899999996,37.60067255,road,250.0
2818,55.7487165,37.601702700000004,road,250.0
2819,55.744927000000004,37.602302249999994,road,250.0
2820,55.74470375,37.602094699999995,road,250.0
2821,55.7533015,37.5977764,road,250.0
2822,55.7414639,37.61627215,road,250.0
2823,55.7402263,37.61699575,road,250.0
2824,55.734539850000004,37.6277615,road,250.0
2825,55.77035015,37.643564749999996,road,250.0
2826,55.7660087,37.6365687,road,250.0
2827,55.76632475,37.6372845,road,250.0
2828,55.7689805,37.64149545,road,250.0
2829,55.7691791,37.6419957,road,250.0
2830,55.76869405,37.64102445,road,250.0
2831,55.7667187,37.63779015,road,250.0
2832,55.76640265,37.63707435,road,250.0
2833,55.768048,37.638827250000006,road,250.0
2834,55.739933699999995,37.600266950000005,road,250.0
2835,55.7409488,37.59963225,road,250.0
2836,55.738792399999994,37.60011765,road,250.0
2837,55.76662145,37.60726375,road,250.0
2838,55.76650085,37.608293700000004,road,250.0
2839,55.755880000000005,37.62885635,road,250.0
2840,55.756267550000004,37.629438300000004,road,250.0
2841,55.7557917,37.62829605,road,250.0
2842,55.75280185,37.63023575,road,250.0
2843,55.75288485,37.6308269,road,250.0
2844,55.75292825,37.629580149999995,road,250.0
2845,55.7527938,37.62877605,road,250.0
2846,55.75351815,37.627145150000004,road,250.0
2847,55.7542913,37.6264312,road,250.0
2848,55.7545742,37.6259817,road,250.0
2849,55.7655487,37.6037779,road,250.0
2850,55.76458515,37.60120025,road,250.0
2851,55.76522905,37.60219145,road,250.0
2852,55.76422355,37.601938149999995,road,250.0
2853,55.7641577,37.60048595,road,250.0
2854,55.7582352,37.61351315,road,250.0
2855,55.758674049999996,37.612502500000005,road,250.0
2856,55.73610885,37.61725735,road,250.0
2857,55.73682565,37.61735365,road,250.0
2858,55.736683400000004,37.6182497,road,250.0
2859,55.736683400000004,37.6182497,road,250.0
2860,55.73660785,37.6192703,road,250.0
2861,55.75224835,37.63479675,road,250.0
2862,55.7521689,37.63643555,road,250.0
2863,55.75178835,37.6373203,road,250.0
2864,55.75149075,37.63291245,road,250.0
2865,55.75224835,37.63479675,road,250.0
2866,55.7522323,37.6388656,road,250.0
2867,55.753043000000005,37.63918785,road,250.0
2868,55.7575684,37.60261785,road,250.0
2869,55.75694165,37.60282665,road,250.0
2870,55.757042049999995,37.60201625,road,250.0
2871,55.7575684,37.60261785,road,250.0
2872,55.75851925,37.6251783,road,250.0
2873,55.7585759,37.626101000000006,road,250.0
2874,55.7585759,37.626101000000006,road,250.0
2875,55.75773585,37.62843455,road,250.0
2876,55.730983699999996,37.6090941,road,250.0
2877,55.73137045,37.6101396,road,250.0
2878,55.73137045,37.6101396,road,250.0
2879,55.76519815,37.6259473,road,250.0
2880,55.7647728,37.62626895,road,250.0
2881,55.764899,37.624744500000006,road,250.0
2882,55.76519815,37.6259473,road,250.0
2883,55.743091,37.621627149999995,road,250.0
2884,55.742751,37.6222649,road,250.0
2885,55.742751,37.6222649,road,250.0
2886,55.74305175,37.609553149999996,road,250.0
2887,55.7410476,37.6099547,road,250.0
2888,55.7410476,37.6099547,road,250.0
2889,55.77023885,37.64359525,road,250.0
2890,55.7697498,37.642680999999996,road,250.0
2891,55.77105655,37.6345836,road,250.0
2892,55.7705534,37.63663165,road,250.0
2893,55.753113150000004,37.601110199999994,road,250.0
2894,55.753234750000004,37.600766199999995,road,250.0
2895,55.75394145,37.60103195,road,250.0
2896,55.7538525,37.6003571,road,250.0
2897,55.75312835,37.60031395,road,250.0
2898,55.76623945,37.60894015,road,250.0
2899,55.76650085,37.608293700000004,road,250.0
2900,55.765908249999995,37.6081315,road,250.0
2901,55.76563515,37.607591150000005,road,250.0
2902,55.765253799999996,37.60646965,road,250.0
2903,55.76602885,37.607101549999996,road,250.0
2904,55.750038399999994,37.63228135,road,250.0
2905,55.7500157,37.6324557,road,250.0
2906,55.758944299999996,37.62062545,road,250.0
2907,55.74420365,37.6439182,road,250.0
2908,55.7344935,37.597719,road,250.0
2909,55.73580815,37.5997966,road,250.0
2910,55.73536585,37.5988658,road,250.0
2911,55.73486685,37.598015399999994,road,250.0
2912,55.7352914,37.5989098,road,250.0
2913,55.7464547,37.609908250000004,road,250.0
2914,55.74690455,37.61086425,road,250.0
2915,55.74722545,37.640226850000005,road,250.0
2916,55.746594349999995,37.6415857,road,250.0
2917,55.74643025,37.64137905,road,250.0
2918,55.745309199999994,37.6363471,road,250.0
2919,55.745414999999994,37.63614865,road,250.0
2920,55.74711015,37.6387518,road,250.0
2921,55.74762785,37.612114399999996,road,250.0
2922,55.7478629,37.61214465,road,250.0
2923,55.7469822,37.64068745,road,250.0
2924,55.74554625,37.64203245,road,250.0
2925,55.75377865,37.59921505,road,250.0
2926,55.74453575,37.6085082,road,250.0
2927,55.7309562,37.62951595,road,250.0
2928,55.74392185,37.629382199999995,road,250.0
2929,55.74514375,37.627061,road,250.0
2930,55.7327322,37.642683399999996,road,250.0
2931,55.741890299999994,37.6144881,road,250.0
2932,55.7420255,37.6147815,road,250.0
2933,55.74237535,37.61566485,road,250.0
2934,55.74155255,37.6160464,road,250.0
2935,55.745414999999994,37.63614865,road,250.0
2936,55.74551905,37.6359454,road,250.0
2937,55.7451874,37.6356905,road,250.0
2938,55.7489352,37.6413421,road,250.0
2939,55.74881705,37.641413299999996,road,250.0
2940,55.7497601,37.64190415,road,250.0
2941,55.7489693,37.641896349999996,road,250.0
2942,55.7482769,37.6414669,road,250.0
2943,55.749738050000005,37.6252018,road,250.0
2944,55.7497629,37.6251596,road,250.0
2945,55.746377949999996,37.6131605,road,250.0
2946,55.74625975,37.6132994,road,250.0
2947,55.7472035,37.61627405,road,250.0
2948,55.746377949999996,37.6131605,road,250.0
2949,55.746022350000004,37.612487349999995,road,250.0
2950,55.7431625,37.64176625,road,250.0
2951,55.7447274,37.640012150000004,road,250.0
2952,55.746246049999996,37.6381505,road,250.0
2953,55.7474131,37.6316935,road,250.0
2954,55.74014245,37.64398605,road,250.0
2955,55.7416662,37.6429374,road,250.0
2956,55.74852465,37.6252074,road,250.0
2957,55.74747475,37.619157799999996,road,250.0
2958,55.7418471,37.614534899999995,road,250.0
2959,55.740685,37.61517155,road,250.0
2960,55.74071885,37.614583249999995,road,250.0
2961,55.7304976,37.61069785,road,250.0
2962,55.766501250000005,37.609223150000005,road,250.0
2963,55.7665755,37.60959575,road,250.0
2964,55.76966815,37.64290995,road,250.0
2965,55.7512112,37.6019306,road,250.0
2966,55.7513531,37.60129765,road,250.0
2967,55.77048465,37.59656455,road,250.0
2968,55.77046795,37.597485500000005,road,250.0
2969,55.77085755,37.5974617,road,250.0
2970,55.771165800000006,37.5982518,road,250.0
2971,55.75298745,37.60074255,road,250.0
2972,55.7620388,37.60081475,road,250.0
2973,55.76021935,37.600186449999995,road,250.0
2974,55.7345764,37.64345165,road,250.0
2975,55.734310300000004,37.64322635,road,250.0
2976,55.76376165,37.6205013,road,250.0
2977,55.7642273,37.620987,road,250.0
2978,55.7645554,37.62226065,road,250.0
2979,55.7642273,37.620987,road,250.0
2980,55.76474665,37.62668555,road,250.0
2981,55.7647728,37.62626895,road,250.0
2982,55.755880000000005,37.62885635,road,250.0
2983,55.75280515,37.6419169,road,250.0
2984,55.7425483,37.616873999999996,road,250.0
2985,55.7448777,37.6340936,road,250.0
2986,55.74481075,37.63394745,road,250.0
2987,55.7684676,37.613208549999996,road,250.0
2988,55.7684618,37.61267125,road,250.0
2989,55.7688633,37.612880149999995,road,250.0
2990,55.74901145,37.6091976,road,250.0
2991,55.74939275,37.60891745,road,250.0
2992,55.7489215,37.6088728,road,250.0
2993,55.75372025,37.63795635,road,250.0
2994,55.7521689,37.63643555,road,250.0
2995,55.7531558,37.636093,road,250.0
2996,55.7529804,37.63336235,road,250.0
2997,55.753102999999996,37.632153200000005,road,250.0
2998,55.7554321,37.627950150000004,road,250.0
2999,55.751786100000004,37.62417255,road,250.0
3000,55.7549801,37.6319342,road,250.0
3001,55.746725850000004,37.61943875,road,250.0
3002,55.745590500000006,37.616801699999996,road,250.0
3003,55.767764799999995,37.60002365,road,250.0
3004,55.76797645,37.601923299999996,road,250.0
3005,55.73453375,37.64425395,road,250.0
3006,55.73091255,37.6346838,road,250.0
3007,55.731883499999995,37.6352202,road,250.0
3008,55.7407795,37.6064705,road,250.0
3009,55.7424736,37.607030550000005,road,250.0
3010,55.74432899999999,37.63443595,road,250.0
3011,55.743520399999994,37.63260555,road,250.0
3012,55.74438765,37.6340488,road,250.0
3013,55.763455199999996,37.60447825,road,250.0
3014,55.762418600000004,37.603951300000006,road,250.0
3015,55.7641577,37.60048595,road,250.0
3016,55.74615325,37.6062476,road,250.0
3017,55.75292825,37.629580149999995,road,250.0
3018,55.7542913,37.6264312,road,250.0
3019,55.75762925,37.61987395,road,250.0
3020,55.747496049999995,37.6196221,road,250.0
3021,55.746725850000004,37.61943875,road,250.0
3022,55.74753215,37.6119948,road,250.0
3023,55.74855365,37.61840535,road,250.0
3024,55.74800569999999,37.6128296,road,250.0
3025,55.7478249,37.61292045,road,250.0
3026,55.750783150000004,37.609874250000004,road,250.0
